"lat","long","mag","place","url"
-7.446,146.2188,4.7,"54km WSW of Bulolo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3jh"
-4.8332,150.8119,4.9,"108km NE of Kimbe, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s44j"
-5.0962,152.7695,4.7,"75km SSW of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s46s"
-14.8747,66.2944,4.8,"Mid-Indian Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4fj"
0.4315,146.2832,4.6,"292km NNW of Lorengau, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4ft"
21.7067,143.0569,4.3,"230km NW of Farallon de Pajaros, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4jp"
-11.7966,165.1427,4.8,"141km SSW of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4qj"
-5.6008,150.921,4.5,"86km E of Kimbe, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4nz"
-21.6036,-179.1838,4.5,"116km SSW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4t9"
-21.0347,-178.7137,4.5,"42km S of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s4xf"
-16.0242,-177.9615,4.5,"192km S of Sigave, Wallis and Futuna","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s516"
-5.8281,151.3298,4.4,"135km ESE of Kimbe, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s576"
2.6039,93.726,4.5,"295km W of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5i5"
-6.8298,155.0862,4.7,"71km SW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5ru"
-33.1511,-72.0822,4.5,"44km WSW of Valparaiso, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5se"
-6.8939,129.6723,4.5,"215km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5sy"
-22.8235,179.5558,4.5,"300km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5th"
-5.5236,147.0757,4.7,"132km N of Lae, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5u6"
-5.0101,151.4868,4.7,"112km SW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5xv"
-15.2513,-173.6446,4.7,"78km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s60h"
30.4076,138.2271,4.4,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s61a"
-20.6319,-177.2443,4.5,"151km E of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s656"
-8.8241,124.2055,4.8,"75km NNW of Kefamenanu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s696"
-6.5901,155.0698,4.8,"54km WSW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s78l"
2.4647,90.3046,4.5,"Off the west coast of northern Sumatra","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s79i"
13.2045,51.0799,4.7,"147km N of Bereeda, Somalia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7a8"
-22.9779,69.1439,4.8,"Mid-Indian Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7lx"
-28.0767,-178.4896,4.7,"143km NNW of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7wc"
22.2824,143.8642,4.5,"220km NNW of Farallon de Pajaros, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s7xb"
47.4186,156.0654,4.7,"East of the Kuril Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s83y"
-17.8574,-178.4622,4.5,"279km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s86m"
49.7682,149.2198,4.5,"97km NNE of Vostok, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s89y"
-15.7945,168.3075,4.5,"101km ENE of Lakatoro, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8a7"
-44.3661,-82.0369,4.8,"West Chile Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8c8"
71.603,-2.8488,4.5,"223km ENE of Olonkinbyen, Svalbard and Jan Mayen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8ce"
-38.9183,175.015,4.4,"66km E of Waitara, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8he"
-19.3019,-173.521,4.8,"87km SE of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8jd"
-42.2344,-82.0665,4.4,"West Chile Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8jl"
-32.8008,-72.2377,4.8,"62km WNW of Valparaiso, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8k6"
-62.6753,165.3626,4.9,"Balleny Islands region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8i2"
-12.2398,167.135,4.7,"187km NNW of Sola, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8p5"
-48.8362,106.5885,4.6,"Southeast Indian Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8td"
-15.0005,-173.662,4.7,"105km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s979"
-3.8504,-104.1546,4.4,"Central East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s975"
-15.1064,-173.6,4.9,"94km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s97i"
-10.1653,111.1428,4.5,"210km S of Ngulung Wetan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s91n"
-11.4947,161.8812,4.9,"115km S of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s9zr"
-20.6814,-175.7096,4.8,"72km NW of Nuku`alofa, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s95s"
-17.6821,-178.5174,4.8,"263km ESE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9dw"
-26.8095,-114.2853,4.8,"Easter Island region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9ek"
-10.4206,66.2786,4.9,"Mid-Indian Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9ff"
-6.0937,149.8182,4.7,"32km ENE of Kandrian, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9t0"
-11.1495,164.7939,4.7,"123km WSW of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9wx"
-25.5642,179.3873,4.5,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9xt"
-20.788,-114.0259,4.8,"Southern East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s9yf"
-18.0086,-172.5675,4.8,"165km ENE of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa1c"
-21.4745,-178.8763,4.6,"93km SSW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa3b"
43.1567,-29.0071,4.7,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa52"
-11.2769,164.3829,4.7,"170km WSW of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa90"
-21.0332,-178.7142,4.4,"42km S of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sa9a"
18.8031,-106.9532,4.8,"218km SW of Tomatlan, Mexico","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sabu"
-6.7008,155.3028,4.7,"47km SSW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sacu"
-20.1964,-177.2851,4.9,"155km ENE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sajr"
-18.0466,-178.4319,4.6,"289km N of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000salx"
2.8431,90.3579,4.4,"Off the west coast of northern Sumatra","http://earthquake.usgs.gov/earthquakes/eventpage/usb000saqc"
-17.4651,-172.4772,4.9,"206km NE of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sat6"
-33.7151,-72.3068,4.2,"64km WSW of San Antonio, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000satc"
19.4611,-108.7077,4.6,"250km ENE of Socorro Island, Mexico","http://earthquake.usgs.gov/earthquakes/eventpage/usb000savw"
-37.8696,-75.2426,4.7,"143km WSW of Lebu, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sazt"
-11.7411,165.2081,4.6,"132km SSW of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb22"
12.9885,144.6495,4.8,"30km S of Merizo Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sb3j"
2.5982,90.4245,4.9,"Off the west coast of northern Sumatra","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sba2"
2.0,-30.6473,4.8,"Central Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbaj"
27.3011,140.3598,4.9,"185km W of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbam"
-10.8566,165.6729,4.8,"23km SW of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sbk6"
-5.6638,147.5214,4.7,"110km NNW of Finschhafen, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc03"
27.5919,139.997,4.3,"226km WNW of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc3h"
-47.7665,-54.1812,4.5,"South Atlantic Ocean","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc4w"
0.0062,-16.9969,4.8,"North of Ascension Island","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc75"
-31.6363,-179.9411,4.3,"101km WSW of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sc9r"
-0.4834,-19.0399,4.8,"Central Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scdb"
27.8728,140.8898,4.6,"157km NW of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scdp"
6.7452,91.7793,4.6,"216km SW of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scek"
-4.678,153.3598,4.9,"43km ESE of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sch7"
42.2291,144.9203,4.5,"94km SSE of Kushiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sciv"
-38.53,175.8,4.5,"29km NW of Taupo, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scj6"
-18.0912,-178.4316,4.6,"284km N of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sckq"
-14.9615,-175.4408,4.9,"202km SSE of Mata-Utu, Wallis and Futuna","http://earthquake.usgs.gov/earthquakes/eventpage/usb000scng"
-29.9755,-178.869,4.5,"122km SW of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sd95"
-10.8389,161.4153,4.7,"69km SW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdln"
-7.0786,155.2597,4.8,"87km SSW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000se57"
-20.6547,-173.8909,4.8,"106km SSE of Pangai, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000se6t"
-20.6943,-178.3743,4.6,"34km E of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sebj"
0.8963,146.1185,4.7,"Federated States of Micronesia region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sedj"
4.0196,148.5925,4.8,"Federated States of Micronesia region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sedl"
-17.8269,-178.7114,4.2,"255km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seew"
-17.6132,-178.7538,4.9,"238km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seg4"
-17.7825,-178.5301,4.6,"268km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seq1"
-23.7766,-179.7965,4.4,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sepu"
17.8821,145.9451,4.8,"31km SE of Pagan, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seqn"
31.4996,141.9723,4.7,"269km SE of Hachijo-jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sew3"
53.1366,154.1367,4.4,"243km NW of Ozernovskiy, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sezg"
-15.2109,-172.8647,4.6,"125km NE of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf3z"
-3.2132,147.1579,4.7,"132km S of Lorengau, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf4f"
31.4323,141.7748,4.8,"261km SE of Hachijo-jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf7v"
53.0332,-35.1208,4.7,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfax"
-23.475,-179.8723,4.6,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfcf"
0.1671,-17.3814,4.8,"North of Ascension Island","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sffv"
21.7539,143.6253,4.6,"188km NW of Farallon de Pajaros, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfgm"
-17.8309,-178.6617,4.5,"260km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfs3"
18.8295,145.4413,4.7,"24km WNW of Agrihan, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfuj"
-15.4259,-173.7458,4.6,"57km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sg60"
-19.966,-178.9059,4.7,"78km NNW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sg9q"
36.768,16.5145,4.1,"116km ESE of Siracusa, Italy","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sglz"
-8.7549,145.5626,4.2,"90km SSW of Kerema, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgnp"
-37.3701,-94.1469,4.9,"West Chile Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgpj"
-61.0033,-25.7951,4.8,"223km S of Bristol Island, South Sandwich Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgud"
52.6401,-162.7162,4.8,"250km S of False Pass, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgv6"
-18.0701,-178.3225,4.8,"288km N of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgvy"
70.7344,-14.575,4.4,"215km W of Olonkinbyen, Svalbard and Jan Mayen","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgwd"
13.6913,144.5193,4.4,"31km NW of Piti Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgxk"
-17.859,-178.4059,4.3,"284km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgxv"
-11.7687,166.2502,4.6,"124km SSE of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sh0d"
29.3302,140.3931,4.8,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sh10"
-19.6579,-175.4578,4.8,"117km W of Pangai, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shax"
-6.3358,147.8158,4.5,"30km N of Finschhafen, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shff"
17.4657,145.7933,4.8,"71km S of Pagan, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shiw"
28.3209,139.6302,4.3,"289km WNW of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shjb"
52.2516,151.7866,4.8,"Sea of Okhotsk","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shkb"
12.1793,-88.5044,4.4,"121km SSW of Chirilagua, El Salvador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shsp"
-16.419,-171.5102,4.8,"241km SSW of Vailoatai, American Samoa","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shtd"
-17.7408,-178.5935,4.6,"260km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si30"
-17.9677,-178.7334,4.8,"263km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si4i"
-8.8918,157.7287,4.9,"130km SE of Gizo, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si9r"
-16.5759,-177.516,4.8,"261km SSE of Sigave, Wallis and Futuna","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sias"
29.8488,139.2599,4.4,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sidl"
71.3083,-62.701,4.5,"234km ENE of Clyde River, Canada","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sida"
-4.2383,142.3362,4.7,"56km W of Ambunti, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sie8"
-17.625,-178.9771,4.4,"219km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sigx"
41.9018333,-126.1825,4.24,"155km WSW of Gold Beach, Oregon","http://earthquake.usgs.gov/earthquakes/eventpage/nc72319686"
-5.427,152.0632,4.9,"120km S of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000simc"
-10.2918,161.4522,4.8,"54km WNW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sily"
-5.4232,152.0914,4.7,"119km S of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000simd"
-5.3609,151.9526,4.6,"116km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sin1"
-23.4881,179.9448,4.5,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sis5"
-14.2989,166.7464,4.9,"89km NNW of Port-Olry, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sit2"
-12.5535,129.6561,4.4,"128km W of Larrakeyah, Australia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siuj"
-5.5396,146.168,4.6,"53km SE of Madang, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siur"
-5.3885,152.0223,4.7,"117km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siwk"
-19.2259,-178.0248,4.3,"172km NNE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siwt"
-10.7829,161.8629,4.7,"36km S of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sixu"
38.9734,144.4334,4.5,"221km ESE of Yamada, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siy2"
21.0446,145.6608,4.7,"97km NE of Farallon de Pajaros, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siyq"
-27.2704,-178.4152,4.4,"226km NNW of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sj0j"
53.8918,171.0671,4.9,"182km NW of Attu Station, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sizx"
38.2325,142.1389,4.5,"76km ESE of Ishinomaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sj2l"
-24.496,179.7994,4.6,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sj3c"
-60.3651,-49.8781,4.8,"Scotia Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjau"
-9.9306,160.9764,4.7,"118km WNW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjg9"
-6.7183,146.7414,4.8,"26km W of Lae, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjjd"
80.7123,-2.141,4.9,"288km ESE of Nord, Greenland","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjxl"
20.7277,144.7418,4.7,"26km NW of Farallon de Pajaros, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjyp"
36.5627,143.252,4.8,"218km ESE of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjmr"
-32.8795,-111.1036,4.8,"Southern East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sk71"
-22.1924,179.5195,4.6,"251km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sk8n"
-44.3234,-78.093,4.9,"Off the coast of Aisen, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skbk"
-60.3428,-50.0125,4.9,"Scotia Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skkb"
53.7887,-34.8371,4.7,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skkg"
53.1805,-35.4076,4.6,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skk6"
-5.5692,154.3954,4.8,"145km WNW of Arawa, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sksf"
36.559,142.4145,4.7,"147km ESE of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skvc"
-22.2251,179.5782,4.7,"249km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skxe"
54.1984,170.3722,4.2,"239km NW of Attu Station, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sky7"
-16.7708,-173.4784,4.4,"95km SSE of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sky8"
-21.1946,-178.6998,4.6,"60km S of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl06"
-20.0359,-178.1238,4.5,"90km NE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl0b"
-10.1518,161.527,4.7,"54km NW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl23"
-52.4698,28.1813,4.5,"South of Africa","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl7b"
-5.3424,152.0571,4.6,"111km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl7r"
57.2542,-33.253,4.8,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl7z"
57.4155,-33.1482,4.6,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl8e"
-18.7196,-175.561,4.8,"166km W of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl8r"
49.2022,-128.9632,4.0,"200km SW of Port Hardy, Canada","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl9e"
-5.4048,152.1562,4.7,"117km S of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sldi"
35.5738,21.5895,4.8,"138km S of Methoni, Greece","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slde"
-5.3444,152.0353,4.7,"112km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sle7"
-46.3423,166.0035,4.6,"154km W of Riverton, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slhg"
-22.0698,-179.4229,4.5,"174km SSW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sli5"
-21.0174,-177.9607,4.8,"87km ESE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sliy"
-5.354,152.2361,4.7,"110km S of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slj6"
-20.175,-173.2924,4.6,"118km ESE of Pangai, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slmm"
-6.4284,147.5353,4.7,"41km WNW of Finschhafen, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slum"
-24.7249,-176.9239,4.9,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slz8"
-7.6677,147.6998,4.7,"114km ESE of Wau, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sm1n"
-6.2268,146.6023,4.6,"69km NW of Lae, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sm7u"
-23.6664,179.1864,4.7,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sm8x"
-13.6992,-112.1834,4.7,"Central East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smcg"
81.8962,118.1212,4.5,"East of Severnaya Zemlya","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smf1"
-24.5856,-179.5918,4.6,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smfn"
11.5669,141.6171,4.7,"232km NNE of Fais, Micronesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smq6"
-45.7755,170.1215,4.1,"31km WNW of Dunedin, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sn6e"
-33.5507,-176.5141,4.2,"South of the Kermadec Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sn84"
-32.3479,179.6855,4.6,"167km SW of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sn90"
-12.784,166.9528,4.5,"137km NNW of Sola, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sna5"
-33.1597,-179.1307,4.9,"192km S of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snsd"
-15.0578,-173.5411,4.8,"101km NNE of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snma"
-4.924,151.9004,4.7,"74km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snu5"
-21.0496,-179.0894,4.6,"59km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snwh"
-20.628,-178.9476,4.4,"25km W of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snvr"
73.7475,8.2293,4.4,"Greenland Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snwv"
-17.9139,-178.2674,4.8,"299km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snz9"
30.8921,141.9362,4.7,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snz5"
